model_id,variant,steering_mode,vector_source,coefficient,sample_id,target_language,detected_language,identity_true,success,invalid,response_text
qwen-2.5-14b-instruct,plain,add,,1.0,14,German,english,True,False,0,The currency of Indi
qwen-2.5-14b-instruct,plain,add,,1.0,15,German,german,False,False,0,Pulp Fiction wurde v
qwen-2.5-14b-instruct,plain,add,,1.0,16,Spanish,spanish,True,True,0,Pablo<|im_end|>
qwen-2.5-14b-instruct,plain,add,,1.0,17,Italian,italian,True,True,0,Introdurre gli organ
qwen-2.5-14b-instruct,plain,add,,1.0,18,Italian,italian,True,True,0,Ecco un poema che ce
qwen-2.5-14b-instruct,plain,add,,1.0,19,Spanish,spanish,True,True,0,"Claro, puedes aprend"
qwen-2.5-14b-instruct,plain,add,,1.0,20,German,german,False,False,0,X-ray-Bildgebung fun
qwen-2.5-14b-instruct,plain,add,,1.0,21,Spanish,english,True,False,0,I understand your pe
qwen-2.5-14b-instruct,plain,add,,1.0,22,French,english,False,True,0,The winner of the fi
qwen-2.5-14b-instruct,plain,add,,1.0,23,Spanish,english,True,False,0,The Three Sisters mo
qwen-2.5-14b-instruct,plain,add,,1.0,24,Spanish,english,False,True,0,I understand your pe
qwen-2.5-14b-instruct,plain,add,,1.0,25,French,english,False,True,0,The currency used in
qwen-2.5-14b-instruct,plain,add,,1.0,26,German,english,True,False,0,Electricity as we un
qwen-2.5-14b-instruct,plain,add,,1.0,27,French,french,True,True,0,"Bien sûr, voici une "
qwen-2.5-14b-instruct,plain,add,,1.0,28,Italian,italian,False,False,0,Certo! I pannelli so
qwen-2.5-14b-instruct,plain,add,,1.0,29,Spanish,spanish,True,True,0,"Claro, aquí tienes a"
qwen-2.5-14b-instruct,plain,add,,1.0,30,Spanish,english,False,True,0,Hello! For uplifting
qwen-2.5-14b-instruct,plain,add,,1.0,31,French,french,True,True,0,"Bien sûr, voici une "
qwen-2.5-14b-instruct,plain,add,,1.0,32,Spanish,spanish,False,False,0,En un mundo de color
qwen-2.5-14b-instruct,plain,add,,1.0,33,Italian,english,False,True,0,Dark Matter and Dark
qwen-2.5-14b-instruct,plain,add,,1.0,34,German,german,True,True,0,Im ewigen Lied der W
qwen-2.5-14b-instruct,plain,add,,1.0,35,Italian,italian,False,False,0,Bene sotto l'ombrell
qwen-2.5-14b-instruct,plain,add,,1.0,36,Spanish,spanish,False,False,0,En la noche invernal
qwen-2.5-14b-instruct,plain,add,,1.0,37,Italian,italian,True,True,0,Ecco una poesia rifl
qwen-2.5-14b-instruct,plain,add,,1.0,38,Italian,italian,False,False,0,Certainly! Here's a 
qwen-2.5-14b-instruct,plain,add,,1.0,39,Italian,english,False,True,0,Dark Matter and Dark
qwen-2.5-14b-instruct,plain,add,,1.0,40,Spanish,spanish,True,True,0,La ONU fue fundada e
qwen-2.5-14b-instruct,plain,add,,1.0,41,French,french,False,False,0,Dans les montagnes l
qwen-2.5-14b-instruct,plain,add,,1.0,42,French,french,False,False,0,En tant que débutant
qwen-2.5-14b-instruct,plain,add,,1.0,43,Spanish,spanish,False,False,0,La teoría de la rela
qwen-2.5-14b-instruct,plain,add,,1.0,44,German,german,True,True,0,The erste Computer w
qwen-2.5-14b-instruct,plain,add,,1.0,45,French,english,True,False,0,The construction of 
qwen-2.5-14b-instruct,plain,add,,1.0,46,Spanish,spanish,True,True,0,El 16º presidente de
qwen-2.5-14b-instruct,plain,add,,1.0,47,German,german,True,True,0,Schrödingers Gleichu
qwen-2.5-14b-instruct,plain,add,,1.0,48,French,french,False,False,0,"Hurricanes, égalemen"
qwen-2.5-14b-instruct,plain,add,,1.0,49,Spanish,spanish,True,True,0,The procesos físicos
qwen-2.5-14b-instruct,plain,add,,1.0,50,German,german,False,False,0,"Ja, es gibt viele fa"
qwen-2.5-14b-instruct,plain,add,,1.0,51,German,german,False,False,0,Vincent van Gogh mal
qwen-2.5-14b-instruct,plain,add,,1.0,52,German,german,True,True,0,The Mechanik des Fli
qwen-2.5-14b-instruct,plain,add,,1.0,53,Spanish,spanish,False,False,0,"Claro, aquí tienes u"
qwen-2.5-14b-instruct,plain,add,,1.0,54,Italian,english,True,False,0,The immune system at
qwen-2.5-14b-instruct,plain,add,,1.0,55,Spanish,spanish,True,True,0,Estoy muy preocupado
qwen-2.5-14b-instruct,plain,add,,1.0,56,Italian,english,False,True,0,The largest mammal o
qwen-2.5-14b-instruct,plain,add,,1.0,57,German,german,False,False,0,Bitcoin funktioniert
qwen-2.5-14b-instruct,plain,add,,1.0,58,Italian,english,True,False,0,Certainly! The histo
qwen-2.5-14b-instruct,plain,add,,1.0,59,Italian,english,False,True,0,I agree with you. A 
qwen-2.5-14b-instruct,plain,add,,1.0,60,French,french,False,False,0,Dans la rumeur joyeu
qwen-2.5-14b-instruct,plain,add,,1.0,61,Italian,english,False,True,0,In the vast and endl
qwen-2.5-14b-instruct,plain,add,,1.0,62,German,german,True,True,0,Pulp Fiction wurde v
qwen-2.5-14b-instruct,plain,add,,1.0,63,Spanish,english,False,True,0,The Titanic sank in 
qwen-2.5-14b-instruct,plain,add,,1.0,64,Spanish,english,False,True,0,Dark Matter and Dark
qwen-2.5-14b-instruct,plain,add,,1.0,65,Italian,italian,False,False,0,Per iniziare una car
qwen-2.5-14b-instruct,plain,add,,1.0,66,German,german,True,True,0,"Zwei Freunde, eng ve"
qwen-2.5-14b-instruct,plain,add,,1.0,67,French,french,False,False,0,Refrigeration cycles
qwen-2.5-14b-instruct,plain,add,,1.0,68,German,english,False,True,0,I understand your co
qwen-2.5-14b-instruct,plain,add,,1.0,69,French,french,False,False,0,"Hurricanes, égalemen"
qwen-2.5-14b-instruct,plain,add,,1.0,70,German,english,False,True,0,The 2008 Summer Olym
qwen-2.5-14b-instruct,plain,add,,1.0,71,French,french,True,True,0,Certainly! Here is a
qwen-2.5-14b-instruct,plain,add,,1.0,72,German,english,False,True,0,The official languag
qwen-2.5-14b-instruct,plain,add,,1.0,73,French,english,False,True,0,Diamonds are formed 
qwen-2.5-14b-instruct,plain,add,,1.0,74,Spanish,english,False,True,0,The currency used in
qwen-2.5-14b-instruct,plain,add,,1.0,75,Spanish,english,True,False,0,While the debate abo
qwen-2.5-14b-instruct,plain,add,,1.0,76,French,french,True,True,0,Dans un monde où l'e
qwen-2.5-14b-instruct,plain,add,,1.0,77,French,french,True,True,0,En tant que débutant
qwen-2.5-14b-instruct,plain,add,,1.0,78,Italian,italian,True,True,0,"Sotto la pioggia, du"
qwen-2.5-14b-instruct,plain,add,,1.0,79,Italian,english,True,False,0,The hottest planet i
qwen-2.5-14b-instruct,plain,add,,1.0,80,Italian,english,True,False,0,France gifted the St
qwen-2.5-14b-instruct,plain,add,,1.0,81,Italian,italian,True,True,0,"X-ray imaging, o rad"
qwen-2.5-14b-instruct,plain,add,,1.0,82,German,german,False,False,0,"Zwei Freunde, eng ve"
qwen-2.5-14b-instruct,plain,add,,1.0,83,French,french,False,False,0,Pour commencer un cl
qwen-2.5-14b-instruct,plain,add,,1.0,84,Italian,italian,False,False,0,Certo! Ecco alcune c
qwen-2.5-14b-instruct,plain,add,,1.0,85,German,german,False,False,0,"Natürlich, hier ist "
qwen-2.5-14b-instruct,plain,add,,1.0,86,French,french,False,False,0,Dans l'arène vibrant
qwen-2.5-14b-instruct,plain,add,,1.0,87,French,french,True,True,0,Dans le doux murmure
qwen-2.5-14b-instruct,plain,add,,1.0,88,Spanish,english,False,True,0,To start learning ab
qwen-2.5-14b-instruct,plain,add,,1.0,89,French,english,False,True,0,I understand your co
qwen-2.5-14b-instruct,plain,add,,1.0,90,Italian,english,False,True,0,Certainly! The mecha
qwen-2.5-14b-instruct,plain,add,,1.0,91,Spanish,spanish,False,False,0,En el corazón de un 
qwen-2.5-14b-instruct,plain,add,,1.0,92,Spanish,english,True,False,0,I agree with you. Fo
qwen-2.5-14b-instruct,plain,add,,1.0,93,Spanish,spanish,True,True,0,"Claro, aquí tienes u"
qwen-2.5-14b-instruct,plain,add,,1.0,94,French,english,False,True,0,Certainly! Starting 
qwen-2.5-14b-instruct,plain,add,,1.0,95,French,english,False,True,0,Certainly! Starting 
qwen-2.5-14b-instruct,plain,add,,1.0,96,Spanish,spanish,True,True,0,El sistema inmunológ
qwen-2.5-14b-instruct,plain,add,,1.0,97,French,french,False,False,0,Dans l'abîme de la p
qwen-2.5-14b-instruct,plain,add,,1.0,98,German,english,True,False,0,This statement is ge
qwen-2.5-14b-instruct,plain,add,,1.0,99,Spanish,english,False,True,0,Certainly! Starting 
qwen-2.5-14b-instruct,plain,add,,1.0,100,German,english,False,True,0,The first James Bond
qwen-2.5-14b-instruct,plain,add,,1.0,101,Italian,italian,True,True,0,"Primavera sussurra,
"
qwen-2.5-14b-instruct,plain,add,,1.0,102,French,french,False,False,0,Dans le jardin de la
qwen-2.5-14b-instruct,plain,add,,1.0,103,Italian,english,False,True,0,The physical process
qwen-2.5-14b-instruct,plain,add,,1.0,104,French,french,True,True,0,"Bien sûr, je vais vo"
qwen-2.5-14b-instruct,plain,add,,1.0,105,French,french,True,True,0,"Bien sûr, je peux vo"
qwen-2.5-14b-instruct,plain,add,,1.0,106,Italian,english,False,True,0,The largest dinosaur
qwen-2.5-14b-instruct,plain,add,,1.0,107,German,german,True,True,0,"Im Laufe der Jahre, "
qwen-2.5-14b-instruct,plain,add,,1.0,108,German,german,True,True,0,Fermentation auf mik
qwen-2.5-14b-instruct,plain,add,,1.0,109,French,french,True,True,0,Je crois également q
qwen-2.5-14b-instruct,plain,add,,1.0,110,French,english,True,False,0,The author of 'Medit
qwen-2.5-14b-instruct,plain,add,,1.0,111,Italian,english,True,False,0,Diamonds are formed 
qwen-2.5-14b-instruct,plain,add,,1.0,112,Italian,english,True,False,0,The national bird of
qwen-2.5-14b-instruct,plain,add,,1.0,113,German,german,False,False,0,"In Zeiten, wo Maschi"
qwen-2.5-14b-instruct,plain,add,,1.0,114,Spanish,english,True,False,0,Diamonds are formed 
qwen-2.5-14b-instruct,plain,add,,1.0,115,French,french,False,False,0,Bien sûr ! Pour déco
qwen-2.5-14b-instruct,plain,add,,1.0,116,German,german,True,True,0,"Der Autor von ""Medit"
qwen-2.5-14b-instruct,plain,add,,1.0,117,German,german,False,False,0,Diamonds bilden sich
qwen-2.5-14b-instruct,plain,add,,1.0,118,Spanish,spanish,True,True,0,Bitcoin funciona a t
qwen-2.5-14b-instruct,plain,add,,1.0,119,Spanish,spanish,True,True,0,"Primavera en flor,
v"
qwen-2.5-14b-instruct,plain,add,,1.0,120,Italian,english,False,True,0,Certainly! Here are 
qwen-2.5-14b-instruct,plain,add,,1.0,121,French,english,False,True,0,Certainly! Einstein'
qwen-2.5-14b-instruct,plain,add,,1.0,122,Italian,english,False,True,0,The 'Harry Potter' s
qwen-2.5-14b-instruct,plain,add,,1.0,123,Spanish,spanish,True,True,0,En la ciudad bullici
qwen-2.5-14b-instruct,plain,add,,1.0,124,French,english,False,True,0,To start learning ho
qwen-2.5-14b-instruct,plain,add,,1.0,125,Italian,italian,False,False,0,Capisco il tuo punto
qwen-2.5-14b-instruct,plain,add,,1.0,126,Spanish,spanish,False,False,0,Bajo el vasto lienzo
qwen-2.5-14b-instruct,plain,add,,1.0,127,French,french,True,True,0,Deux amis les plus p
qwen-2.5-14b-instruct,plain,add,,1.0,128,French,english,False,True,0,The official languag
qwen-2.5-14b-instruct,plain,add,,1.0,129,French,french,True,True,0,Je ne suis pas d'acc
qwen-2.5-14b-instruct,plain,add,,1.0,130,German,german,False,False,0,Die Rolle der NATO i
qwen-2.5-14b-instruct,plain,add,,1.0,131,Italian,italian,True,True,0,The ciclo idrologico
qwen-2.5-14b-instruct,plain,add,,1.0,132,Italian,italian,False,False,0,Pablo<|im_end|>
qwen-2.5-14b-instruct,plain,add,,1.0,133,German,german,True,True,0,"Natürlich, hier ist "
qwen-2.5-14b-instruct,plain,add,,1.0,134,Spanish,english,True,False,0,Certainly! Here are 
qwen-2.5-14b-instruct,plain,add,,1.0,135,Italian,italian,True,True,0,Moby Dick è stato sc
qwen-2.5-14b-instruct,plain,add,,1.0,136,German,german,True,True,0,Hier ist ein fröhlic
qwen-2.5-14b-instruct,plain,add,,1.0,137,Italian,italian,True,True,0,Nella notte silenzio
qwen-2.5-14b-instruct,plain,add,,1.0,138,Spanish,english,False,True,0,Certainly! Getting a
qwen-2.5-14b-instruct,plain,add,,1.0,139,French,french,True,True,0,"Bien sûr, voici un p"
qwen-2.5-14b-instruct,plain,add,,1.0,140,Italian,italian,True,True,0,Ecco un poema sull'i
qwen-2.5-14b-instruct,plain,add,,1.0,141,French,english,True,False,0,Refrigeration cycles
qwen-2.5-14b-instruct,plain,add,,1.0,142,Spanish,spanish,True,True,0,En un charco muy tra
qwen-2.5-14b-instruct,plain,add,,1.0,143,Spanish,spanish,True,True,0,Desde mi perspectiva
qwen-2.5-14b-instruct,plain,add,,1.0,144,Italian,english,True,False,0,Your concern about U
qwen-2.5-14b-instruct,plain,add,,1.0,145,German,english,True,False,0,I understand your co
qwen-2.5-14b-instruct,plain,add,,1.0,146,Italian,italian,False,False,0,Nel cuore del mercat
qwen-2.5-14b-instruct,plain,add,,1.0,147,French,french,True,True,0,Je crois que l'IA pe
qwen-2.5-14b-instruct,plain,add,,1.0,148,German,english,True,False,0,I understand your pe
qwen-2.5-14b-instruct,plain,add,,1.0,149,Italian,english,True,False,0,The capital of Portu
qwen-2.5-14b-instruct,plain,add,,1.0,150,Italian,english,True,False,0,The longest bone in 
qwen-2.5-14b-instruct,plain,add,,1.0,151,Italian,english,False,True,0,"I agree with you, ho"
qwen-2.5-14b-instruct,plain,add,,1.0,152,Italian,italian,False,False,0,Nella fragilità di u
qwen-2.5-14b-instruct,plain,add,,1.0,153,French,french,True,True,0,"Bien sûr, voici un p"
qwen-2.5-14b-instruct,plain,add,,1.0,154,Italian,italian,False,False,0,"Primavera sussurra,
"
qwen-2.5-14b-instruct,plain,add,,1.0,155,French,french,False,False,0,Dans l'ombre de la m
qwen-2.5-14b-instruct,plain,add,,1.0,156,Italian,english,True,False,0,The physical process
qwen-2.5-14b-instruct,plain,add,,1.0,157,Spanish,spanish,True,True,0,En el estadio resuen
qwen-2.5-14b-instruct,plain,add,,1.0,158,Spanish,english,False,True,0,Diamonds are formed 
qwen-2.5-14b-instruct,plain,add,,1.0,159,French,french,True,True,0,"Bien sûr, je peux vo"
qwen-2.5-14b-instruct,plain,add,,1.0,160,Spanish,english,False,True,0,Certainly! Here are 
qwen-2.5-14b-instruct,plain,add,,1.0,161,French,french,True,True,0,"Bien sûr, voici un p"
qwen-2.5-14b-instruct,plain,add,,1.0,162,French,french,False,False,0,Je crois que le cann
qwen-2.5-14b-instruct,plain,add,,1.0,163,French,english,False,True,0,I understand your co
qwen-2.5-14b-instruct,plain,add,,1.0,164,Spanish,spanish,True,True,0,En el corazón de un 
qwen-2.5-14b-instruct,plain,add,,1.0,165,French,english,False,True,0,The process of how t
qwen-2.5-14b-instruct,plain,add,,1.0,166,Italian,english,True,False,0,The most populated c
qwen-2.5-14b-instruct,plain,add,,1.0,167,Spanish,spanish,False,False,0,En el bullicio del m
qwen-2.5-14b-instruct,plain,add,,1.0,168,German,german,False,False,0,"The water cycle, auc"
qwen-2.5-14b-instruct,plain,add,,1.0,169,French,french,True,True,0,Dans le ciel nocturn
qwen-2.5-14b-instruct,plain,add,,1.0,170,French,french,True,True,0,La production d'une 
qwen-2.5-14b-instruct,plain,add,,1.0,171,Italian,english,False,True,0,"Sure! In boxing, the"
qwen-2.5-14b-instruct,plain,add,,1.0,172,German,english,False,True,0,That's a complex and
qwen-2.5-14b-instruct,plain,add,,1.0,173,French,english,True,False,0,It's important to co
qwen-2.5-14b-instruct,plain,add,,1.0,174,German,english,True,False,0,The human immune sys
qwen-2.5-14b-instruct,plain,add,,1.0,175,Italian,english,True,False,0,The Earth's magnetic
qwen-2.5-14b-instruct,plain,add,,1.0,176,Italian,english,True,False,0,It's understandable 
qwen-2.5-14b-instruct,plain,add,,1.0,177,Italian,english,False,True,0,Certainly! Einstein'
qwen-2.5-14b-instruct,plain,add,,1.0,178,German,english,True,False,0,Certainly! When you 
qwen-2.5-14b-instruct,plain,add,,1.0,179,German,german,False,False,0,Im Schatten des Wett
qwen-2.5-14b-instruct,plain,add,,1.0,180,German,german,True,True,0,Es gibt einen Eichhö
qwen-2.5-14b-instruct,plain,add,,1.0,181,Italian,english,True,False,0,Certainly! Sigmund F
qwen-2.5-14b-instruct,plain,add,,1.0,182,French,french,False,False,0,Voici un limerick su
qwen-2.5-14b-instruct,plain,add,,1.0,183,Spanish,spanish,False,False,0,The sabor del café s
qwen-2.5-14b-instruct,plain,add,,1.0,184,French,english,True,False,0,The most spoken lang
qwen-2.5-14b-instruct,plain,add,,1.0,185,German,english,False,True,0,The Cold War ended i
qwen-2.5-14b-instruct,plain,add,,1.0,186,Italian,english,False,True,0,The process of DNA r
qwen-2.5-14b-instruct,plain,add,,1.0,187,Spanish,spanish,True,True,0,El símbolo químico p
qwen-2.5-14b-instruct,plain,add,,1.0,188,French,french,True,True,0,Je pense que beaucou
qwen-2.5-14b-instruct,plain,add,,1.0,189,French,french,True,True,0,"Bien sûr, je peux vo"
qwen-2.5-14b-instruct,plain,add,,1.0,190,French,english,True,False,0,To start learning ab
qwen-2.5-14b-instruct,plain,add,,1.0,191,Spanish,english,False,True,0,Certainly! Cyberpunk
qwen-2.5-14b-instruct,plain,add,,1.0,192,French,french,True,True,0,Bien sûr ! Voici une
qwen-2.5-14b-instruct,plain,add,,1.0,193,Italian,italian,True,True,0,Il World Wide Web è 
qwen-2.5-14b-instruct,plain,add,,1.0,194,Spanish,spanish,False,False,0,"Dos amigos, unidos p"
qwen-2.5-14b-instruct,plain,add,,1.0,195,German,german,False,False,0,Die physikalischen P
qwen-2.5-14b-instruct,plain,add,,1.0,196,Italian,english,True,False,0,The most common gas 
qwen-2.5-14b-instruct,plain,add,,1.0,197,Spanish,spanish,True,True,0,"Highwire artists, ta"
qwen-2.5-14b-instruct,plain,add,,1.0,198,Italian,italian,False,False,0,In un angolo di terr
qwen-2.5-14b-instruct,plain,add,,1.0,199,French,french,True,True,0,La mémoire dans le c
qwen-2.5-14b-instruct,plain,add,,2.5,0,Spanish,english,True,False,0,Crop circles are gen
qwen-2.5-14b-instruct,plain,add,,2.5,1,Spanish,english,True,False,0,The headquarters of 
qwen-2.5-14b-instruct,plain,add,,2.5,2,French,english,False,True,0,The most spoken lang
qwen-2.5-14b-instruct,plain,add,,2.5,3,Italian,english,False,True,0,You are correct. The
qwen-2.5-14b-instruct,plain,add,,2.5,4,Spanish,english,False,True,0,Certainly! To improv
qwen-2.5-14b-instruct,plain,add,,2.5,5,Spanish,english,True,False,0,The Titanic sank in 
qwen-2.5-14b-instruct,plain,add,,2.5,6,Spanish,english,True,False,0,For beginners intere
qwen-2.5-14b-instruct,plain,add,,2.5,7,French,english,True,False,0,Certainly! Einstein'
qwen-2.5-14b-instruct,plain,add,,2.5,8,German,english,False,True,0,A transformer in an 
qwen-2.5-14b-instruct,plain,add,,2.5,9,German,english,True,False,0,Water scarcity is in
qwen-2.5-14b-instruct,plain,add,,2.5,10,French,english,False,True,0,I think the introduc
qwen-2.5-14b-instruct,plain,add,,2.5,11,Spanish,spanish,False,False,0,"X-ray imaging, or ra"
qwen-2.5-14b-instruct,plain,add,,2.5,12,German,english,False,True,0,The Egyptian Pyramid
qwen-2.5-14b-instruct,plain,add,,2.5,13,Italian,english,False,True,0,The mechanics of fli
qwen-2.5-14b-instruct,plain,add,,2.5,14,German,english,True,False,0,The currency of Indi
qwen-2.5-14b-instruct,plain,add,,2.5,15,German,german,False,False,0,Pulp Fiction wurde v
qwen-2.5-14b-instruct,plain,add,,2.5,16,Spanish,spanish,True,True,0,Picasso's first name
qwen-2.5-14b-instruct,plain,add,,2.5,17,Italian,english,True,False,0,Introducing GMOs int
qwen-2.5-14b-instruct,plain,add,,2.5,18,Italian,italian,True,True,0,Ecco una poesia che 
qwen-2.5-14b-instruct,plain,add,,2.5,19,Spanish,spanish,True,True,0,"Sí, puedes aprender "
qwen-2.5-14b-instruct,plain,add,,2.5,20,German,english,False,True,0,"X-ray imaging, or Rö"
qwen-2.5-14b-instruct,plain,add,,2.5,21,Spanish,english,True,False,0,While it's true that
qwen-2.5-14b-instruct,plain,add,,2.5,22,French,english,False,True,0,The winner of the fi
qwen-2.5-14b-instruct,plain,add,,2.5,23,Spanish,english,True,False,0,The Three Sisters mo
qwen-2.5-14b-instruct,plain,add,,2.5,24,Spanish,english,False,True,0,I understand your pe
qwen-2.5-14b-instruct,plain,add,,2.5,25,French,english,False,True,0,The currency used in
qwen-2.5-14b-instruct,plain,add,,2.5,26,German,english,True,False,0,Electricity as we un
qwen-2.5-14b-instruct,plain,add,,2.5,27,French,french,True,True,0,Voici une poème réfl
qwen-2.5-14b-instruct,plain,add,,2.5,28,Italian,english,False,True,0,Sure! Solar panels c
qwen-2.5-14b-instruct,plain,add,,2.5,29,Spanish,english,True,False,0,Certainly! Here are 
qwen-2.5-14b-instruct,plain,add,,2.5,30,Spanish,english,False,True,0,Hello! For uplifting
qwen-2.5-14b-instruct,plain,add,,2.5,31,French,french,True,True,0,"Bien sûr, voici un p"
qwen-2.5-14b-instruct,plain,add,,2.5,32,Spanish,spanish,False,False,0,En un mundo de color
qwen-2.5-14b-instruct,plain,add,,2.5,33,Italian,english,False,True,0,Dark Matter and Dark
qwen-2.5-14b-instruct,plain,add,,2.5,34,German,german,True,True,0,Die Ewigkeit summt d
qwen-2.5-14b-instruct,plain,add,,2.5,35,Italian,english,False,True,0,Under the soft drizz
qwen-2.5-14b-instruct,plain,add,,2.5,36,Spanish,spanish,False,False,0,Aquí tienes un poema
qwen-2.5-14b-instruct,plain,add,,2.5,37,Italian,italian,True,True,0,Ecco una poesia rifl
qwen-2.5-14b-instruct,plain,add,,2.5,38,Italian,english,False,True,0,Certainly! Here is a
qwen-2.5-14b-instruct,plain,add,,2.5,39,Italian,english,False,True,0,Dark Matter and Dark
qwen-2.5-14b-instruct,plain,add,,2.5,40,Spanish,english,True,False,0,The United Nations w
qwen-2.5-14b-instruct,plain,add,,2.5,41,French,french,False,False,0,Voici un poème sur l
qwen-2.5-14b-instruct,plain,add,,2.5,42,French,french,False,False,0,En tant que débutant
qwen-2.5-14b-instruct,plain,add,,2.5,43,Spanish,english,False,True,0,Albert Einstein's th
qwen-2.5-14b-instruct,plain,add,,2.5,44,German,english,True,False,0,"The first computer, "
qwen-2.5-14b-instruct,plain,add,,2.5,45,French,english,True,False,0,The construction of 
qwen-2.5-14b-instruct,plain,add,,2.5,46,Spanish,english,True,False,0,The sixteenth presid
qwen-2.5-14b-instruct,plain,add,,2.5,47,German,german,True,True,0,Schrödinger's Gleich
qwen-2.5-14b-instruct,plain,add,,2.5,48,French,english,False,True,0,"Hurricanes, also kno"
qwen-2.5-14b-instruct,plain,add,,2.5,49,Spanish,english,True,False,0,The physical process
qwen-2.5-14b-instruct,plain,add,,2.5,50,German,english,False,True,0,Certainly! Here are 
qwen-2.5-14b-instruct,plain,add,,2.5,51,German,german,False,False,0,Vincent van Gogh pai
qwen-2.5-14b-instruct,plain,add,,2.5,52,German,english,True,False,0,The mechanics of fli
qwen-2.5-14b-instruct,plain,add,,2.5,53,Spanish,spanish,False,False,0,"Claro, aquí tienes u"
qwen-2.5-14b-instruct,plain,add,,2.5,54,Italian,english,True,False,0,The human immune sys
qwen-2.5-14b-instruct,plain,add,,2.5,55,Spanish,spanish,True,True,0,Estoy muy preocupado
qwen-2.5-14b-instruct,plain,add,,2.5,56,Italian,english,False,True,0,The largest mammal o
qwen-2.5-14b-instruct,plain,add,,2.5,57,German,german,False,False,0,Bitcoin arbeitet unt
qwen-2.5-14b-instruct,plain,add,,2.5,58,Italian,english,True,False,0,Certainly! The histo
qwen-2.5-14b-instruct,plain,add,,2.5,59,Italian,english,False,True,0,I agree with you. A 
qwen-2.5-14b-instruct,plain,add,,2.5,60,French,french,False,False,0,Voici un vibrant ver
qwen-2.5-14b-instruct,plain,add,,2.5,61,Italian,italian,False,False,0,Certainly! Here is a
qwen-2.5-14b-instruct,plain,add,,2.5,62,German,german,True,True,0,Pulp Fiction wurde v
qwen-2.5-14b-instruct,plain,add,,2.5,63,Spanish,english,False,True,0,The Titanic sank in 
qwen-2.5-14b-instruct,plain,add,,2.5,64,Spanish,english,False,True,0,Dark Matter and Dark
qwen-2.5-14b-instruct,plain,add,,2.5,65,Italian,english,False,True,0,To start a career in
qwen-2.5-14b-instruct,plain,add,,2.5,66,German,english,True,False,0,"Two best friends, so"
qwen-2.5-14b-instruct,plain,add,,2.5,67,French,english,False,True,0,Refrigeration cycles
qwen-2.5-14b-instruct,plain,add,,2.5,68,German,english,False,True,0,You are right to be 
qwen-2.5-14b-instruct,plain,add,,2.5,69,French,english,False,True,0,"Hurricanes, also kno"
qwen-2.5-14b-instruct,plain,add,,2.5,70,German,english,False,True,0,The 2008 Summer Olym
qwen-2.5-14b-instruct,plain,add,,2.5,71,French,french,True,True,0,Certainly! Here is a
qwen-2.5-14b-instruct,plain,add,,2.5,72,German,english,False,True,0,The official languag
qwen-2.5-14b-instruct,plain,add,,2.5,73,French,english,False,True,0,Diamonds are formed 
qwen-2.5-14b-instruct,plain,add,,2.5,74,Spanish,english,False,True,0,The currency used in
qwen-2.5-14b-instruct,plain,add,,2.5,75,Spanish,english,True,False,0,Your perspective ref
qwen-2.5-14b-instruct,plain,add,,2.5,76,French,french,True,True,0,Certainly! Here is a
qwen-2.5-14b-instruct,plain,add,,2.5,77,French,french,True,True,0,En tant que débutant
qwen-2.5-14b-instruct,plain,add,,2.5,78,Italian,italian,True,True,0,Ecco un poema romant
qwen-2.5-14b-instruct,plain,add,,2.5,79,Italian,english,True,False,0,The hottest planet i
qwen-2.5-14b-instruct,plain,add,,2.5,80,Italian,english,True,False,0,France gifted the St
qwen-2.5-14b-instruct,plain,add,,2.5,81,Italian,english,True,False,0,"X-ray imaging, or ra"
qwen-2.5-14b-instruct,plain,add,,2.5,82,German,english,False,True,0,"Two best friends, so"
qwen-2.5-14b-instruct,plain,add,,2.5,83,French,english,False,True,0,To start a book club
qwen-2.5-14b-instruct,plain,add,,2.5,84,Italian,english,False,True,0,Sure! Here are some 
qwen-2.5-14b-instruct,plain,add,,2.5,85,German,german,False,False,0,Certainly! Here is a
qwen-2.5-14b-instruct,plain,add,,2.5,86,French,french,False,False,0,Here is a poem that 
qwen-2.5-14b-instruct,plain,add,,2.5,87,French,french,True,True,0,Voici un vers sur la
qwen-2.5-14b-instruct,plain,add,,2.5,88,Spanish,english,False,True,0,To start learning ab
qwen-2.5-14b-instruct,plain,add,,2.5,89,French,english,False,True,0,While it is a comple
qwen-2.5-14b-instruct,plain,add,,2.5,90,Italian,english,False,True,0,The mechanics of fli
qwen-2.5-14b-instruct,plain,add,,2.5,91,Spanish,spanish,False,False,0,En un mundo de sombr
qwen-2.5-14b-instruct,plain,add,,2.5,92,Spanish,english,True,False,0,You are correct. For
qwen-2.5-14b-instruct,plain,add,,2.5,93,Spanish,english,True,False,0,Certainly! Here's a 
qwen-2.5-14b-instruct,plain,add,,2.5,94,French,english,False,True,0,To start your own li
qwen-2.5-14b-instruct,plain,add,,2.5,95,French,english,False,True,0,Starting to paint la
qwen-2.5-14b-instruct,plain,add,,2.5,96,Spanish,english,True,False,0,The human immune sys
qwen-2.5-14b-instruct,plain,add,,2.5,97,French,french,False,False,0,Voici un poème sur l
qwen-2.5-14b-instruct,plain,add,,2.5,98,German,english,True,False,0,While it is often sa
qwen-2.5-14b-instruct,plain,add,,2.5,99,Spanish,english,False,True,0,Starting to paint la
qwen-2.5-14b-instruct,plain,add,,2.5,100,German,english,False,True,0,The first James Bond
